Date,Target_Close,Target_High,Target_Low,SP500,Shanghai_Index,Crude_Oil,Search_Index,News_Sentiment,VIX,US_Dollar_Index,^VIX,DX-Y.NYB
2001-01-15,0.9760618408521016,1.020463945092796,0.967972104279318,0.0814839987638929,0.2238475488489804,0.0980746364107276,0.0,0.1065965890884399,20.040000915527344,77.52999877929688,24.559999465942383,109.97000122070312
2001-01-16,0.9615239500999452,0.9963736199570278,0.9330284153720946,0.0828335614531895,0.2270789462799367,0.1010287032646695,0.0,0.0962249264121055,20.040000915527344,77.52999877929688,25.280000686645508,110.11000061035156
2001-01-17,0.9399303595225016,0.97078917339775,0.9386738024152278,0.0833034016714917,0.2243621582716016,0.0941358993868513,0.0,0.0868457481265068,20.040000915527344,77.52999877929688,24.93000030517578,110.80999755859375
2001-01-18,0.9430500070254008,0.9528963253183828,0.9357532554202712,0.0863857454992105,0.2264114709532242,0.1020133922159834,0.0,0.0919395387172699,20.040000915527344,77.52999877929688,23.3700008392334,109.94000244140625
2001-01-19,0.9872711896896362,0.9924849391559633,0.9764806218219296,0.0854810473220529,0.2318186108509721,0.1182606753964558,0.0,0.0988776981830596,20.040000915527344,77.52999877929688,23.239999771118164,110.66000366210938
2001-01-22,0.9860146443049111,0.9912284865742113,0.9764806333390028,0.0855410256261858,0.2318186108509721,0.1172760052265214,0.0,0.0844991654157638,20.040000915527344,77.52999877929688,23.25,110.23999786376953
2001-01-23,1.0154195030530293,1.0239840247640997,0.9830158029898776,0.0884567562740279,0.2318186108509721,0.093348151982076,0.0,0.0870013013482093,20.040000915527344,77.52999877929688,21.56999969482422,110.23999786376953
2001-01-24,0.9664956132570902,0.988715455109793,0.9540298100445572,0.0891065517432516,0.2318186108509721,0.0882277844603471,0.0,0.0837533473968505,20.040000915527344,77.52999877929688,22.030000686645508,111.68000030517578
2001-01-25,0.9690086444218954,0.9738036111942844,0.9565427365860794,0.0879752417435615,0.2318186108509721,0.0912803220875583,0.0,0.0971060022711753,20.040000915527344,77.52999877929688,22.639999389648438,111.61000061035156
2001-01-26,0.9690086444218954,0.9717094768986222,0.95989341630951,0.0875487022405862,0.2318186108509721,0.0954160006579733,0.0,0.0938613414764404,20.040000915527344,77.52999877929688,22.56999969482422,111.45999908447266
2001-01-29,0.9872711896896362,0.9912284748709518,0.9764806218219296,0.0890848912163267,0.2318186108509721,0.0883262552336164,0.0,0.1092740595340728,20.040000915527344,77.52999877929688,22.610000610351562,111.7699966430664
2001-01-30,0.980988641579946,0.9899720392572592,0.9633704135260528,0.090677702639916,0.2318186108509721,0.0883262552336164,0.0,0.1026750206947326,20.040000915527344,77.52999877929688,22.56999969482422,110.9800033569336
2001-01-31,1.0013453165690105,1.0082344989847445,0.9743864185858078,0.0893914537725134,0.2318186108509721,0.0847814013028175,0.0,0.1096753701567649,20.040000915527344,77.52999877929688,22.020000457763672,110.5199966430664
2001-02-01,1.0077534317970276,1.0104542642737544,0.992230027550016,0.0906343815860662,0.2318186108509721,0.0956129234231324,0.0,0.1041234880685806,20.040000915527344,77.52999877929688,21.65999984741211,109.66000366210938
2001-02-02,1.0034395456314087,1.0094909654523785,0.993486647522114,0.0866356652690256,0.2318186108509721,0.109890866263736,0.0,0.1084319502115249,20.040000915527344,77.52999877929688,21.950000762939453,110.31999969482422
2001-02-05,0.9583942890167236,1.007490652898196,0.9571378362323424,0.0874420877033653,0.2179801094688172,0.1025057273009507,0.0,0.0829298049211502,20.040000915527344,77.52999877929688,22.190000534057617,109.88999938964844
2001-02-06,0.9767380356788636,0.9770756126442728,0.9296982759407688,0.0871005225492089,0.2149234368860112,0.1010287032646695,0.0,0.0997814238071441,20.040000915527344,77.52999877929688,21.979999542236328,110.7699966430664
2001-02-07,0.945296347141266,0.9584627150071312,0.935531400151426,0.0852061315075518,0.2112276615924728,0.1093985311787688,0.0,0.1078028753399849,20.040000915527344,77.52999877929688,21.670000076293945,110.88999938964844
2001-02-08,0.9383819103240968,0.9550054705051876,0.9355185255599024,0.0838132477644054,0.1992574690987854,0.1129433851095677,0.0,0.112930953502655,20.040000915527344,77.52999877929688,21.459999084472656,112.05999755859375
2001-02-09,0.9533175428708396,0.9680599135590898,0.942095393841934,0.0808525283038329,0.205706825844753,0.1079214883611081,0.0,0.1091165021061897,20.040000915527344,77.52999877929688,22.030000686645508,111.5199966430664
2001-02-12,0.9592947761217752,0.9727678031920904,0.9500983428979018,0.0834433713863246,0.2067285921104102,0.1029980623859178,0.0,0.1113396659493446,20.040000915527344,77.52999877929688,21.920000076293945,111.19000244140625
2001-02-13,0.9520612160364786,0.9573688090863696,0.9495354079770806,0.081525652058862,0.2072831051087636,0.1009302324914001,0.0,0.1260775923728943,20.040000915527344,77.52999877929688,21.3700008392334,111.95999908447266
2001-02-14,0.9523359139760336,0.9623517015137324,0.9363874023851728,0.0810458052872763,0.2072042662058282,0.0951205883381652,0.0,0.1229715719819068,20.040000915527344,77.52999877929688,21.520000457763672,112.04000091552734
2001-02-15,0.95602548122406,0.9734055191090472,0.9534186527545292,0.0828268904176671,0.203185213267131,0.0857660714727519,0.0,0.1200044900178909,20.040000915527344,77.52999877929688,20.270000457763672,113.19999694824219
2001-02-16,0.9455151160558064,0.9497975742554492,0.9279597772778728,0.0786482391882279,0.2020999827115411,0.0893109441849304,0.0,0.1142162233591079,20.040000915527344,77.52999877929688,22.1200008392334,112.26000213623047
2001-02-19,0.9422709941864014,0.9675164465094618,0.9296985377198204,0.0786482391882279,0.2082498572534666,0.0893109441849304,0.0,0.1178469732403755,20.040000915527344,77.52999877929688,22.1200008392334,111.91999816894531
2001-02-20,0.9494419097900392,0.9604762367784122,0.9402581689638256,0.0748844328110769,0.2048050050332082,0.0835997708049648,0.0,0.1203844994306564,20.040000915527344,77.52999877929688,24.690000534057617,112.81999969482422
2001-02-21,0.9287726879119872,0.9520360857789952,0.9206829526302998,0.0709407118600502,0.194255115767802,0.0833043584851568,0.0,0.1261491626501083,20.040000915527344,77.52999877929688,25.75,113.12000274658203
2001-02-22,0.9346617062886556,0.9434393956433568,0.9213454324493008,0.0705324973662385,0.1937585216359892,0.0859630130192907,0.0,0.1141888797283172,20.040000915527344,77.52999877929688,26.760000228881836,113.33999633789062
2001-02-23,0.9389007886250814,0.9432640580928956,0.9314736963478532,0.0693728761426241,0.2007496281042489,0.0877354493753799,0.0,0.101813830435276,20.040000915527344,77.52999877929688,27.209999084472656,112.02999877929688
2001-02-26,0.9325969020525614,0.9610503070370092,0.9137291759536968,0.0730033838404646,0.205159530699069,0.0822212175419531,0.0,0.087994746863842,20.040000915527344,77.52999877929688,25.43000030517578,112.7699966430664
2001-02-27,0.955917755762736,0.9727671161981968,0.9447138869593596,0.0713855560336663,0.206925938765097,0.0790702279228521,0.0,0.0916071534156799,20.040000915527344,77.52999877929688,26.489999771118164,112.33999633789062
2001-02-28,0.9454578161239624,0.9633198026678216,0.9388248756831826,0.0683865187958858,0.2062380421966863,0.0721774240450339,0.0,0.0907115191221237,20.040000915527344,77.52999877929688,28.350000381469727,112.01000213623047
2001-03-01,0.946783979733785,0.9530995969000816,0.9357308434888116,0.0686014563062541,0.2076660033906044,0.0744421954860903,0.0,0.0888833776116371,20.040000915527344,77.52999877929688,28.079999923706055,111.27999877929688
2001-03-02,0.951654056708018,0.9567053354669928,0.9439019535907366,0.0674268455912371,0.2124708046808495,0.0763131026154488,0.0,0.0702398493885994,20.040000915527344,77.52999877929688,27.43000030517578,111.16999816894531
2001-03-05,0.9522098700205484,0.9625003465034372,0.944320754581456,0.068631455627582,0.2122518338090197,0.0837967123515036,0.0,0.057806447148323,20.040000915527344,77.52999877929688,27.1200008392334,111.54000091552734
2001-03-06,0.9397318561871848,0.947326515921577,0.9319847498940336,0.070695795366877,0.213660371350633,0.0808426454975617,0.0,0.0547390691936016,20.040000915527344,77.52999877929688,25.889999389648438,111.19999694824219
2001-03-07,0.9406430125236512,0.9450319838879976,0.934254016490128,0.072043690297293,0.2139288402608892,0.0872431142904127,0.0,0.0587305277585983,20.040000915527344,77.52999877929688,24.1200008392334,111.83000183105469
2001-03-08,0.953116218249003,0.9633253964165812,0.944851167133506,0.072518533792237,0.216265869459886,0.0827135526269203,0.0,0.0564819537103176,20.040000915527344,77.52999877929688,24.290000915527344,111.48999786376953
2001-03-09,0.9764423966407776,0.9815065205879208,0.9599437697377198,0.067300217947449,0.2188521493028856,0.0759192195223714,0.0,0.0477876849472522,20.040000915527344,77.52999877929688,25.6200008392334,111.44000244140625
2001-03-12,0.96012016137441,0.9745849521019148,0.9476203928987058,0.0584263983601345,0.219066542999852,0.0778885974249994,0.0,0.0394855216145515,20.040000915527344,77.52999877929688,30.31999969482422,112.01000213623047
2001-03-13,0.931910236676534,0.9556163216125444,0.9279134685444898,0.0613421290079766,0.2157368243319263,0.0724728363648419,0.0,0.0217000562697649,20.040000915527344,77.52999877929688,27.549999237060547,113.11000061035156
2001-03-14,0.941655695438385,0.9450063625601044,0.9309464247754674,0.0561854388876792,0.2205240797851951,0.0626259844144614,0.0,-0.0086977826431393,20.040000915527344,77.52999877929688,29.610000610351562,113.69999694824219
2001-03-15,0.9350790977478028,0.9458821756114992,0.930715526493892,0.0573267554406529,0.2214819123070874,0.0645953435357098,0.0,-0.0147110577672719,20.040000915527344,77.52999877929688,28.559999465942383,114.70999908447266
2001-03-16,0.9336095452308656,0.9478514981259044,0.9241132190137248,0.0534896490268471,0.2209134623980924,0.0650876974020566,0.0,-0.0455715171992778,20.040000915527344,77.52999877929688,29.90999984741211,115.31999969482422
2001-03-19,0.9721400737762452,0.9788920118166958,0.9304085698560822,0.056868569195992,0.2248508010291324,0.0599673298803276,0.0,-0.0728924572467804,20.040000915527344,77.52999877929688,29.780000686645508,115.19999694824219
2001-03-20,0.950920581817627,0.9589289728587532,0.945869254745662,0.052171733079236,0.2270563538142649,0.0572102045729244,0.0,-0.0709934905171394,20.040000915527344,77.52999877929688,30.959999084472656,114.11000061035156
2001-03-21,0.9404784639676412,0.9496569075414718,0.9207987000580568,0.048759498409525,0.2320070378828481,0.0660723675719909,0.0,-0.0716835632920265,20.040000915527344,77.52999877929688,31.93000030517578,115.52999877929688
2001-03-22,0.9651864965756736,0.9685624830107632,0.947494016453796,0.0479997325467963,0.2370887582523279,0.0633152610459673,0.0,-0.0721301883459091,20.040000915527344,77.52999877929688,32.84000015258789,116.30000305175781
2001-03-23,0.9715645511945088,0.9889445661318736,0.941448406922357,0.0517068757990527,0.2289182077125403,0.0709957935471812,0.0,-0.0784563049674034,20.040000915527344,77.52999877929688,30.450000762939453,115.94000244140625
2001-03-26,0.990063766638438,0.9912390248837832,0.9674571016267098,0.0538495188516443,0.2376533938489368,0.0725712883567317,0.0,-0.0049289027228951,20.040000915527344,77.52999877929688,29.040000915527344,115.20999908447266
2001-03-27,0.9939425190289816,0.9969783968490148,0.983068199670962,0.0587612924787685,0.2418301245935047,0.0754268844374043,0.0,-0.0099604250863194,20.040000915527344,77.52999877929688,27.040000915527344,115.43000030517578
2001-03-28,0.9884697397549947,0.9984913711890429,0.9790803481957738,0.0539495030303886,0.2417378182337599,0.0606566065118335,0.0,0.014009547419846,20.040000915527344,77.52999877929688,28.579999923706055,116.01000213623047
2001-03-29,0.9779354929924012,0.9888885774915328,0.9750723978585624,0.0530597740061106,0.2404840830932954,0.0616412954631475,0.0,0.0282508078962564,20.040000915527344,77.52999877929688,29.170000076293945,116.5999984741211
2001-03-30,0.9792048335075378,0.981217714258606,0.9700211611813904,0.0551224459865249,0.243156155624119,0.0621336305481147,0.0,0.033684354275465,20.040000915527344,77.52999877929688,28.639999389648438,117.37000274658203
2001-04-02,0.976747711499532,0.9826492161084016,0.9704399327397398,0.0527132259138353,0.2461147710377364,0.0541576857270927,0.0,0.1217736601829528,20.040000915527344,77.52999877929688,31.209999084472656,117.33999633789062
2001-04-03,0.9541706244150796,0.9702631629110364,0.946349639274394,0.0461469948001084,0.2456263630071216,0.060065800653597,0.0,0.1054642498493194,20.040000915527344,77.52999877929688,34.720001220703125,115.62999725341797
2001-04-04,0.9415294130643208,0.9567090014930624,0.9364780865704572,0.0456121730010315,0.2378547895429257,0.0692233759724715,0.0,0.1017634943127632,20.040000915527344,77.52999877929688,34.06999969482422,115.08000183105469
2001-04-05,0.9383467435836792,0.9484438410875974,0.9270435490598709,0.0536412523767984,0.2431141395061423,0.0706019292354834,0.0,0.0913197249174118,20.040000915527344,77.52999877929688,29.940000534057617,115.47000122070312
2001-04-06,0.9585664868354796,0.9668871705782364,0.9439866676709188,0.0498075018192768,0.2421541064194118,0.0686325513328554,0.0,0.0601306818425655,20.040000915527344,77.52999877929688,31.690000534057617,114.75
2001-04-09,0.9385289549827576,0.9515443096663304,0.93414027437198,0.0513336639032108,0.2442599002652141,0.0713896766402586,0.0,0.0597351975739002,20.040000915527344,77.52999877929688,31.90999984741211,115.20999908447266
2001-04-10,0.9591246445973716,0.9649486131612732,0.9469499047943792,0.0564636902199415,0.2469307991614573,0.0826150818536509,0.0,0.0624468177556991,20.040000915527344,77.52999877929688,29.440000534057617,116.0199966430664
2001-04-11,0.9711311062177024,0.9755197871062168,0.958913719124916,0.0560488250291304,0.2476321631866776,0.0796610337810886,0.0,0.0850296467542648,20.040000915527344,77.52999877929688,28.459999084472656,116.12999725341797
2001-04-12,0.9893728295962017,1.0071918490936669,0.9684092309565256,0.0589828806861362,0.248449658353624,0.0803503104125945,0.0,0.0796151012182235,20.040000915527344,77.52999877929688,26.1200008392334,115.54000091552734
2001-04-13,0.9866721431414286,0.9927489615799048,0.9836337339221908,0.0589828806861362,0.2509979124362201,0.0803503104125945,0.0,0.0642364174127578,20.040000915527344,77.52999877929688,26.1200008392334,115.54000091552734
2001-04-16,0.9964625636736552,1.0005136675795352,0.9846464666492408,0.0583464272879573,0.2564442810698163,0.0856676194808622,0.0,0.1145408451557159,20.040000915527344,77.52999877929688,26.329999923706055,116.18000030517578
2001-04-17,1.0009650588035583,1.011137289789003,0.9934128813878442,0.0603674459734026,0.2585161568762463,0.0802518396393252,0.0,0.1081746891140937,20.040000915527344,77.52999877929688,25.610000610351562,116.45999908447266
2001-04-18,0.9982675115267436,1.0018128566400362,0.992949493856805,0.0680899627929827,0.2575270763336519,0.0773962623400322,0.0,0.099009022116661,20.040000915527344,77.52999877929688,24.1299991607666,116.12999725341797
2001-04-19,0.9982040524482728,1.0115189221842942,0.979488269129212,0.0706774500191903,0.2576006632218402,0.0762146318421795,0.0,0.098946213722229,20.040000915527344,77.52999877929688,24.15999984741211,115.0199966430664
2001-04-20,0.9915575981140136,1.0085013292044027,0.9866618144257334,0.0688930293710383,0.2526648256306986,0.0707988707820221,0.0,0.0956670120358467,20.040000915527344,77.52999877929688,25.3799991607666,114.31999969482422
2001-04-23,0.9806686242421468,0.9953975137921012,0.977967791787194,0.0657906927752752,0.2522059931915087,0.0740483311743924,0.0,0.1115909665822982,20.040000915527344,77.52999877929688,28.15999984741211,114.7699966430664
2001-04-24,0.9857125679651896,0.9974241602858478,0.972397662311387,0.0633098200862884,0.2559911994400702,0.0666631922116071,0.0,0.111835241317749,20.040000915527344,77.52999877929688,28.489999771118164,115.19999694824219
2001-04-25,0.9715332587560018,0.9857126120117918,0.9708581049267578,0.0665221270755566,0.2446956707848999,0.0708973415552914,0.0,0.1182418018579483,20.040000915527344,77.52999877929688,27.399999618530273,114.9800033569336
2001-04-26,0.9632405042648317,0.9851432348961032,0.9584505698230034,0.0674834883776088,0.2413008153977645,0.0822212175419531,0.0,0.1254101991653442,20.040000915527344,77.52999877929688,25.959999084472656,114.45999908447266
2001-04-27,0.9571008682250975,0.9696342731903048,0.9534081264740276,0.0705708354819694,0.2437171529535288,0.0805472519591332,0.0,0.1275016665458679,20.040000915527344,77.52999877929688,24.020000457763672,115.62000274658203
2001-04-30,0.959908405939738,0.9656473588194204,0.9450528544524228,0.0699726795224756,0.2446966683742932,0.0824181403071122,0.0,0.1458489149808883,20.040000915527344,77.52999877929688,25.479999542236328,115.8499984741211
2001-05-01,0.9545904795328776,0.966090576360074,0.9468255216967116,0.0728017680626182,0.2446966683742932,0.0871446435171433,0.0,0.1404764652252197,20.040000915527344,77.52999877929688,24.200000762939453,115.30000305175781
2001-05-02,0.9827585220336914,0.9924859218735425,0.9723345423757292,0.0729667338221372,0.2446966683742932,0.0759192195223714,0.0,0.1639119684696197,20.040000915527344,77.52999877929688,24.229999542236328,115.16000366210938
2001-05-03,0.9697408874829612,0.985312289454262,0.9494844842292484,0.0698260591106432,0.2446966683742932,0.0823196883152224,0.0,0.1510682255029678,20.040000915527344,77.52999877929688,25.780000686645508,115.37999725341797
2001-05-04,0.9648216962814332,0.9750366256675016,0.955771596864762,0.0728300996250655,0.2446966683742932,0.0814334701371778,0.0,0.1365836560726165,20.040000915527344,77.52999877929688,23.90999984741211,114.93000030517578
2001-05-07,0.976914405822754,0.992929031563166,0.964717875967488,0.0723136028351523,0.2446966683742932,0.075623825983943,0.0,0.1106983795762062,20.040000915527344,77.52999877929688,24.860000610351562,115.31999969482422
2001-05-08,0.9756901264190674,0.9809340511266388,0.9707526981204224,0.0719287166271462,0.2492178021864664,0.0718820117252258,0.0,0.1074588969349861,20.040000915527344,77.52999877929688,24.440000534057617,116.08000183105469
2001-05-09,0.9790655175844828,0.988581998197175,0.9685368027103324,0.0709857006727806,0.2479910019596211,0.0801533688660558,0.0,0.1233489140868187,20.040000915527344,77.52999877929688,24.350000381469727,116.05000305175781
2001-05-10,0.9952915906906128,1.0066855065289797,0.9750979512687618,0.0709257223686477,0.2514505246121341,0.0830089649467283,0.0,0.1310459971427917,20.040000915527344,77.52999877929688,24.0,116.37000274658203
2001-05-11,0.983094851175944,1.020800514175905,0.9802884701142632,0.0693412294009385,0.2534027483730969,0.0833043584851568,0.0,0.1288886666297912,20.040000915527344,77.52999877929688,23.540000915527344,116.83999633789062
2001-05-14,0.9806260267893472,0.9873571780054096,0.9724389939043416,0.0698827222355378,0.2589457071326563,0.0848798532947073,0.0,0.1699668169021606,20.040000915527344,77.52999877929688,24.260000228881836,117.13999938964844
2001-05-15,1.007254123687744,1.008942261795962,0.9874619323528157,0.0699693440047144,0.2619737430317017,0.0875385078288412,0.0,0.1573076248168945,20.040000915527344,77.52999877929688,23.709999084472656,116.79000091552734
2001-05-16,1.0393892923990886,1.042090125072071,1.0022321094911577,0.07589245068474,0.2640026051307616,0.086356896112368,0.0,0.1448900401592254,20.040000915527344,77.52999877929688,21.889999389648438,116.13999938964844
2001-05-17,1.0335874954859416,1.0674317481271138,1.0292403355208135,0.0764755968143085,0.2628349560867662,0.0868492311973352,0.0,0.1563475430011749,20.040000915527344,77.52999877929688,21.469999313354492,116.12000274658203
2001-05-18,1.0357394615809123,1.044120668953279,1.0187325404976606,0.0770537396672351,0.2649321237184029,0.0966960831477158,0.0,0.1596443206071853,20.040000915527344,77.52999877929688,21.229999542236328,116.41000366210938
2001-05-21,1.03162944316864,1.0540338746588649,1.0274049244170087,0.0805309559177208,0.2673893037575635,0.0973853597792216,0.0,0.1680867671966552,20.040000915527344,77.52999877929688,20.760000228881836,116.5199966430664
2001-05-22,1.0064749717712402,1.0433150958247392,1.0020015892247551,0.0799561485825554,0.2666061960838216,0.0950221175648959,0.0,0.1651618480682373,20.040000915527344,77.52999877929688,21.350000381469727,117.69000244140625
2001-05-23,1.0043013493220012,1.0222788015533226,0.992759939662952,0.0765689099575304,0.2635435379646557,0.0934466227553453,0.0,0.1643475890159607,20.040000915527344,77.52999877929688,22.079999923706055,118.29000091552734
2001-05-24,0.9980758825937908,1.0105045614810195,0.9959449091748356,0.0772553554450815,0.2637123066173107,0.081925805222145,0.0,0.1697611212730407,20.040000915527344,77.52999877929688,20.56999969482422,118.36000061035156
2001-05-25,0.996029535929362,1.0033094587965976,0.9925687249143728,0.0747095011753201,0.2625775193415654,0.0816303929023369,0.0,0.1490068137645721,20.040000915527344,77.52999877929688,20.600000381469727,118.18000030517578
2001-05-28,1.00301194190979,1.0190704003251054,0.9934962475427744,0.0747095011753201,0.259242049864196,0.0816303929023369,0.0,0.1667117625474929,20.040000915527344,77.52999877929688,20.600000381469727,118.18000030517578
2001-05-29,1.0116215149561565,1.01925981295977,1.003322344458327,0.0730500404120756,0.2593807147898649,0.0843875182097401,0.0,0.1518428474664688,20.040000915527344,77.52999877929688,22.139999389648438,118.22000122070312
2001-05-30,0.9971470435460408,1.0180358305250807,0.98950844389652,0.0697427525207048,0.2668138707228154,0.0833043584851568,0.0,0.1607781648635864,20.040000915527344,77.52999877929688,22.760000228881836,118.22000122070312
2001-05-31,0.9901407957077026,1.0037932776912022,0.9778187327291932,0.0710323369058686,0.2675484486066596,0.0815319409104472,0.0,0.1654083877801895,20.040000915527344,77.52999877929688,22.639999389648438,119.06999969482422
2001-06-01,0.9861742456754048,0.998750284411264,0.9823758579266676,0.0718404270990889,0.2688305270222397,0.0771993207934935,0.0,0.1291627436876297,20.040000915527344,77.52999877929688,21.59000015258789,118.88999938964844
2001-06-04,0.9988777240117392,1.0014519209480068,0.983916551947035,0.0729134062150038,0.2705582344879805,0.0791686799147418,0.0,0.1356659084558487,20.040000915527344,77.52999877929688,21.3799991607666,119.19000244140625
2001-06-05,1.0022745331128438,1.0086471176203735,0.992673480774404,0.0756558526474469,0.2725311142175575,0.0802518396393252,0.0,0.132768452167511,20.040000915527344,77.52999877929688,19.579999923706055,118.69999694824219
2001-06-06,1.0109670559565227,1.021411732730007,0.989804367923478,0.073399924022112,0.2733757203433101,0.0751314721175961,0.0,0.1379560679197311,20.040000915527344,77.52999877929688,20.389999389648438,119.36000061035156
2001-06-07,1.0202258427937825,1.0390091905449073,1.006915613996794,0.0745545419690847,0.2712872376075682,0.0754268844374043,0.0,0.1215825006365776,20.040000915527344,77.52999877929688,19.670000076293945,119.08999633789062
2001-06-08,1.0167383750279744,1.0204488800492244,1.0075857690394148,0.0725551838105643,0.2696662722069106,0.0818273344488757,0.0,0.1029610261321067,20.040000915527344,77.52999877929688,19.920000076293945,119.20999908447266
2001-06-11,1.011296232541402,1.0174185697877305,1.010616021503377,0.0707940914482178,0.2676364125184573,0.0881293324684573,0.0,0.1387276351451873,20.040000915527344,77.52999877929688,20.700000762939453,120.05000305175781
2001-06-12,1.0172741413116455,1.0492871658785308,1.0119970898253314,0.0710373401825104,0.2696400414740397,0.0895078857314691,0.0,0.1440233886241912,20.040000915527344,77.52999877929688,20.700000762939453,119.61000061035156
2001-06-13,1.0053702195485432,1.0162229485116472,0.9964236654418952,0.0686631023692675,0.2743184423199804,0.0861599545658294,0.0,0.1293224990367889,20.040000915527344,77.52999877929688,21.450000762939453,119.02999877929688
2001-06-14,0.9501265088717142,1.0046901862048223,0.9485599613459712,0.0650426012247107,0.2646979836196221,0.0881293324684573,0.0,0.1169776618480682,20.040000915527344,77.52999877929688,23.1200008392334,117.98999786376953
2001-06-15,0.9507344961166382,0.9592065758084972,0.935934224886401,0.0641245609765082,0.2667583578071645,0.082910494173459,0.0,0.0947447121143341,20.040000915527344,77.52999877929688,22.809999465942383,118.29000091552734
2001-06-18,0.9664106170336404,0.9839322446123508,0.9286880637214564,0.0631365562094123,0.2563452263112344,0.0734575065347763,0.0,0.0618274472653865,20.040000915527344,77.52999877929688,23.170000076293945,118.36000061035156
2001-06-19,0.9607313672701516,0.9686365031002429,0.95450598635171,0.0638279846350822,0.2570199488314805,0.0727682299032704,0.0,0.0632027685642242,20.040000915527344,77.52999877929688,22.34000015258789,119.04000091552734
2001-06-20,0.9524138768513998,0.9803760565580388,0.9445088372654448,0.0655874295770711,0.2552578538725352,0.0631183194994286,0.0,0.0702634453773498,20.040000915527344,77.52999877929688,21.709999084472656,119.12999725341797
2001-06-21,0.9680185317993164,0.9727492558204552,0.9644110954815904,0.0679033568450617,0.261512504641622,0.0637091253576652,0.0,0.0793552175164222,20.040000915527344,77.52999877929688,19.3799991607666,118.88999938964844
2001-06-22,0.9810352126757304,0.9861369779047704,0.9649118228490136,0.0659556381962713,0.2655798526433009,0.0663677798917989,0.0,0.0741478502750396,20.040000915527344,77.52999877929688,20.020000457763672,118.91000366210938
2001-06-25,1.0126511851946514,1.046117816482536,0.9992472430194796,0.0648309992321036,0.2713797786942291,0.070503458462214,0.0,0.0666261538863182,20.040000915527344,77.52999877929688,20.670000076293945,118.31999969482422
2001-06-26,1.0050867795944214,1.053125917943356,1.0000155475477068,0.0645244366759169,0.272195572091034,0.0678448039280801,0.0,0.0642857775092125,20.040000915527344,77.52999877929688,21.200000762939453,118.06999969482422
2001-06-27,1.001117964585622,1.0113217869797688,0.9940559394779118,0.0635763971063866,0.2712910519199542,0.0543546272736314,0.0,0.0617737174034118,20.040000915527344,77.52999877929688,20.8799991607666,118.37999725341797
2001-06-28,1.003333826859792,1.0106513656277014,0.9973353421441304,0.0660972553314619,0.2687485486468018,0.0538622734072847,0.0,0.0546451248228549,20.040000915527344,77.52999877929688,20.010000228881836,120.01000213623047
2001-06-29,1.0125502745310466,1.0216585604706212,1.001632969974528,0.0657940282930364,0.268455081319984,0.0606566065118335,0.0,0.0441030114889144,20.040000915527344,77.52999877929688,19.059999465942383,119.43000030517578
2001-07-02,1.0395465691884358,1.0787505555294306,1.0366502682802066,0.0678500292379284,0.26556019426408,0.0577025584392712,0.0,0.0738974884152412,20.040000915527344,77.52999877929688,18.760000228881836,119.66999816894531
